Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,AGAINST,"I would speak primarily about the Asylum Law, which, like all other laws, states in its justification that it is in line with a directive of the European Union and for alignment with the European Union. To begin with, even if only fictionally, we should respect our citizens, not the European Union, of which Serbia is still not a member and when it will become one or if it will become one, we do not know. However, we certainly know that it is obligated to sign a legally binding document and relinquish Kosovo and Metohija, or 15% of its territory. Therefore, we have not a single reason for every law here to be adopted following a directive of the European Union and due to alignment with the European Union. Obviously, this also takes into account some donations from the European Union, but it is indicated everywhere that 10 to 15% of these funds need to be provided by the local community. The European Union plans aid in the form of the MADAD 2 project document for 2018."
RaškovićIvićSanda,"Rašković Ivić, Sanda",Nova Srbija,F,1956,AGAINST,"These solutions are absolutely questionable from the standpoint of standards regarding the right to privacy and the protection of personal data. They are contentious and conflict with the Constitution of the Republic of Serbia, the European Convention on Human Rights, which is directly opposed to the positions of the European Court of Human Rights. We forget that EU countries, especially with the USA, have vigorously participated in forming certain hotspots from which these people are now fleeing. It is completely clear to me that this Asylum Law is also part of what the EU requires of us, but I think that we should maintain our autonomy and identity."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,AGAINST,"Here you have indeed been generous, and you have done this again to please the EU, not to align with the interests of our people and state."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,AGAINST,"The EU demands this from you, and you align with the EU even though you are aware that its intentions are not pure."
IvkovićVesna,"Ivković, Vesna",Socijalistička partija Srbije,F,1960,FOR,"The reason for adopting this law is the mandatory provision of European regulations that require us to integrate the provisions of these regulations into the legal system of the Republic of Serbia using available instruments. At the same time, the Ministry of Internal Affairs of the Republic of Serbia already keeps certain records based on the Law on Police and holds prestigious GEDNAP certificates, for which all prestigious forensic centers in the world apply. Therefore, this reference laboratory in the Ministry of Internal Affairs has technical capacities equal to European and global standards and has the necessary minimum capacities for implementing this law, which deserves all praise. On the other hand, the international community, EU, Interpol, and Europol insist on uniform practice to effectively exchange data following laws and international agreements, which is of great importance in the fight against terrorism and organized crime."
MandićMomčilo,"Mandić, Momčilo",Srpska radikalna stranka,M,1954,AGAINST,"I believe that blindly rushing into European standards negates the uniqueness of our police, which, in my opinion, has been one of the best police forces in Europe over these past decades. Considering that you have dozens of bylaws to adopt to open Chapters 23 and 24, after which we will see our police, speaking of the uniformed police, carrying beards, wearing piercings on their faces, and all the things we currently see in the European Union. I believe we will lose the uniqueness of our police, which, I repeat, is certainly one of the best in Europe."
MarinkovićVladimir,"Marinković, Vladimir",Socijaldemokratska partija Srbije,M,1976,FOR,"Likewise, for us from the SDPS (Social Democratic Party of Serbia), this set of laws on today's agenda is very important for our accession to the EU, for the dynamics of our European integration, and for Chapter 24. This represents a significant contribution from the Ministry of Internal Affairs and the Government of the Republic of Serbia in achieving our country's strategic goal, which is Serbia's full membership in the EU. This involves modernizing our country and improving the quality of life for our citizens, with the precondition for all this being the security of our country and the safety of our citizens."
MiladinovićStefana,"Miladinović, Stefana",Socijalistička partija Srbije,F,1981,NEUTRAL,"This law, adopted in 2009 following the example of the most developed countries in Europe and the world, introduced a completely new concept of traffic safety management. The trend of reducing the number of traffic accidents and fatalities is a fact that decreases yearly, but our statistics are certainly not at an enviable level compared to European countries. According to official statistics in Serbia, as well as in Europe, frequent causes of traffic accidents are young drivers, usually aged 18 to 25, with an average of three years of driving experience."
ObradovićMarija,"Obradović, Marija",Srpska napredna stranka,F,1974,FOR,"What is very important is that with these proposed laws, we have created a serious normative framework in which we have demonstrated that we have fulfilled and undertaken our obligations concerning European integration and harmonization, specifically aligning domestic national legislation with the binding European directives. It is no small feat to be entrusted with leading such a large European capital, a metropolis with excellent future investment projects."
VlahovićSonja,"Vlahović, Sonja",Srpska napredna stranka,F,1969,FOR,"It is an honor for me to speak today about these laws, laws aimed at increasing the efficiency of the police, which are proposed primarily for the benefit of the citizens of Serbia and their better quality of life, as well as for foreigners who will reside on the territory of our country. Additionally, these laws are also intended to fulfill certain criteria for joining the EU."
ŽivkovićZoran,"Živković, Zoran",Nova stranka,M,1960,FOR,"Finally, we also have a commitment from this government and this administration towards Euro-Atlantic integration, specifically towards approaching and joining the EU. But I ask you, what effect will this agreement, or contract, have on our accession, especially concerning Chapter 24, which deals with justice, freedom, and security, and Chapter 31, which deals with the common foreign and security policy?"
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"You know, the whole of Serbia knows that for 15 years now, there have been attempts at some sort of judicial reform. We had the famous reforms led by Snežana Malović, which were named as such, and for the then-government, for the ruling coalition of the DS at the time, these were considered the best reforms in the world. They received all the praise from the Venice Commission and the European Commission. Now, Nela Kuburović holds public hearings and says it doesn't matter what lawyers say about these proposed reforms and future constitutional changes, which are increasingly being discussed because they are demanded as part of opening some chapter in the EU. She states that in one of her statements, it's not important what lawyers say, but that public debate is what matters. We in the SRS say that it is very important and that this attempt to please the EU will be disastrous for an already poor judiciary in Serbia."
StevanovićAleksandar,"Stevanović, Aleksandar",Dosta je bilo,M,1976,FOR,"I reiterate, the same statement was made 14 months ago, and it would be good to consider this because we are due for judicial reform in the near future, which is one of the requirements of our European integration, and it is something we will have to do. Some aspects discussed, such as constitutional changes, will not be mandatory to become an EU member, but the method of selecting judges will need to be changed."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRAL,"For the first time, we are electing the composition, namely the president and the Council of the Energy Agency, under the new Energy Law, adopted on December 29, 2015, which includes the third package of EU directives that ensured the complete independence of the Agency's work. However, the selection process is very complex because we in the Assembly were actively involved in choosing this body. Initially, at the request of the Minister of Energy, after the expiration of the previous term of the Energy Agency, the Serbian Parliament appointed two representatives, deputies from the Committee on Economy, Trade, Tourism, and Energy as members of the Commission appointed by the Government."
BogatinovićŽarko,"Bogatinović, Žarko",Srpska napredna stranka,M,1964,NEUTRAL,"A wastewater treatment plant was built in 2016, financed by the EU with 10.4 million euros, and the local government provided communal conditions. The facility, spread over about six hectares, with production facilities on the waterline, auxiliary buildings, lighting, and roads, is just the first phase of wastewater management in Leskovac, financed by the EU, the Government of the Netherlands, and Serbia with 24.2 million euros."
FilipovićSrbislav,"Filipović, Srbislav",Srpska napredna stranka,M,1984,FOR,"These are the civilized, European values that we, as a society and as SNS, stand for."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,FOR,"Thanks to the other speakers, I had the opportunity to emphasize to the citizens of Serbia that Dveri has nothing against the EU or any member state. On the contrary, Serbia should cooperate with the EU and build bilateral relations with all European countries on an equal footing. So, let's not pretend we don't know what's behind those 115 conditions we have to meet to perhaps get a signal by 2025 that we might be able to join and become a member of the European Union."
JovanovićJovan,"Jovanović, Jovan",Dosta je bilo,M,1970,NEUTRAL,"It is clear from the statements made in recent days, such as those from the Norwegian ambassador, that the EU is losing trust in the Serbian government and that it would be wiser to follow EU foreign policy more closely. We are facing the absurd situation where Serbia is formally getting closer to the EU, but its alignment with EU foreign policy is decreasing compared to, say, 2014. Then, there was a statement by NATO's commander for Europe that Serbia is the main problem in the Balkans, and tomorrow we have a visit from the new U.S. Assistant Secretary of State for Europe and Asia. It is evident that there are certain expectations from the Serbian government and how it will position itself."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,FOR,"When we consider relations with EU countries, we can only state that we are cooperating better than ever with those countries today, which is naturally related to Serbia's successful European integration. So, it would be worth noting that, for example, in these European countries, such subsidies also exist. It is somewhat unusual, at least to the extent that those who have recently declared they have made a drastic change in their political stance and now, as they say, are not against the EU."
TepićMarinika,"Tepić, Marinika",Stranka slobode i pravde,F,1974,NEUTRAL,"However, this manipulation of the law makes the Republic of Serbia the only country in Europe where today convicted war criminals for war crimes during the war can be lecturers at the Military Academy, and this makes the Republic of Serbia the only country in Europe where convicted war criminals can be promoters of the ruling party's policies. This is exactly what makes the Republic of Serbia the only country in Europe where the Minister of Defense can be Aleksandar Vulin, the most recognizable instigator both during the war and for war, and now, as we see, an instigator in peace. Once again, I call on you, and I will always do so until this proposal is put on the agenda, to finally face the truth as soon as possible, to gather the strength to truly, not just falsely in front of European officials, confront our past, face the war crimes and genocide committed in our name, and open a discussion on this topic."
VujićObradovićJelena,"Vujić Obradović, Jelena",Jedinstvena Srbija,F,1979,FOR,"The citizens of Serbia know very well that the fundamental program of JS and our esteemed president, Dragan Marković Palma, fight for social justice, that for many years we have been fighting for a better position for students and all citizens of Serbia, that we have fought for the formation of a pro-European government, and thus all these laws that align with EU programs will, of course, be supported by JS."
KomlenskiĐorđe,"Komlenski, Đorđe",Pokret socijalista,M,1965,NEUTRAL,"Considering that Article 1 states, among other things, that the subject of this law is the alignment with the European Qualifications Framework, which personally is not of great importance to me, but I understand the interests of the citizens of Serbia and the current trends. For this reason, I also believed that the issue of social equality should be one of the key elements in the further work regarding NOKS. This may not seem directly related at first glance, but it is connected because qualifications obtained in other countries are not only from EU countries but also from the former SFRY, where many of our current citizens and those living in the Republic of Serbia have serious problems validating their diplomas appropriately to secure a proper livelihood, which is indeed one of the key issues of social equality."
PerićSreto,"Perić, Sreto",Srpska radikalna stranka,M,1959,AGAINST,"Ensuring quality in the aforementioned business dealings with the EU, etc. Mr. Minister, you often mention the need for cooperation with the EU; that is your path, a wandering path that we, of course, have never supported and still do not see its significance. If you say we need to harmonize our law with the needs or with some other member countries of the European continent, we could accept that, but there is one thing noticeable here. Maybe it's not you, but rarely do you mention cooperation with the Russian Federation."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"Our question is whether you are revealing to us what we will discuss in further debates on the amendments because such reasoning is indeed inappropriate unless you are trying to tell us the truth, which is that this is not a national framework at all, that this is a proposed law you received as an order from the EU. This can be seen further in the terminology, and we will explain to the public in Serbia throughout the day all the terms used and where else in this part of the world such a law is used. The public debate held on this draft law, or its initial draft, speaks volumes about this, and you know, Mr. Minister, which reputable experts in this field did not want to participate in the public debate at all, effectively ignoring you to indicate that what you are doing under the EU's orders is not in Serbia's interest and that we do not need it."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"You have linked the national qualifications framework here, as you have written, with the European Qualifications Framework, which is absolutely incompatible. Besides, we Serbian radicals want no ties with the EU and are in favor of a completely different concept and approach to solving all state problems through integration with the Russian Federation. Even those of you who are willing to give everything for European integration should be aware that our framework, the national qualifications framework, cannot be connected with the European one simply because there is a completely different education system there than here."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,AGAINST,"Similarly, descriptors, as words in the European Qualifications Framework that fit naturally there because it's clear who does what, suddenly appear here. I am not critical of those writing the articles of the law nor of all of us who think we can come up with a better solution. However, in the years ahead, this project language of the European Union, which I have criticized for years because it is unintelligible, because you cannot understand when they start speaking in project language—it's like someone speaking comfortably, confidently—we will have a problem with that project language of the European Union, just as we have a problem, for example, with the word ""descriptors."""
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,AGAINST,"As I sought to delete the entire article with my amendment because the proposed text is anticipated through several articles of this law, and you, in your explanation for not accepting this amendment, state: ""The amendment is not accepted because the formulation from the draft law adequately contributes to the improvement of the education system of the Republic of Serbia and its connection with the European Qualifications Framework."" The Government of the Republic of Serbia, through these proposed laws submitted to the National Assembly for voting, so aggressively pushes for adaptation and harmonization with EU regulations, neglecting its own needs and the needs of the labor market, which, as you yourself say, is characterized by an unregulated qualification system and difficult communication with the world of work."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"You know, as does all of Serbia, that we are against Serbia's entry into the EU, but we are for cooperation with the Russian Federation, China, and other friendly countries that do not demand parts of our territory, who do not recognize the fake state of Kosovo."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"Mr. Mijatović mentioned some European community, which has long ceased to exist, and I don't know what he specifically meant—whether he was referring to the Council of Europe, the EU, or something else entirely. We are convinced that the time is nearing when citizens will realize that our policy, the policy against the EU, is the only one in the interest of the citizens of the Republic of Serbia and the state of Serbia."
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,AGAINST,"It is incomprehensible that we are rushing suicidally towards the EU, while it is entirely clear that there is no longer a perspective within it, even for its long-standing members. This is recognized in almost all EU countries, and I am not surprised that, recently, nationalist-oriented parties are winning as a rule. Therefore, we are not passing laws just because the EU demands it from us. Our Sector for Emergency Situations can perform much better without this European law, as demonstrated on numerous occasions in the field with Mr. Marić."
JovanovićČedomir,"Jovanović, Čedomir",Liberalno-demokratska partija,M,1971,NEUTRAL,"Furthermore, when we see where we are bringing those who work and invest their money—into a country where we do not know if it will be in Europe tomorrow or on some other side, a country where you don't know whether you will lose a market of two million people tomorrow or gain it, a country where you don't know if someone coming to power will annul all the contracts you have previously signed."
MilojičićRadoslav,"Milojičić, Radoslav",Demokratska stranka,M,1984,AGAINST,"Even if you had that money in the budget, and the state's condition was ideal, I would support it. I still actively play football and have played it my entire life, but with all those stadiums—Crvena Zvezda, Partizan, Obilić, OFK Belgrade—you are building a stadium for 250 million euros, not with our funds, but with our children's money because you are taking loans from the European Investment Bank, indebting us for a stadium."
KovačevićGoran,"Kovačević, Goran",Srpska napredna stranka,M,1970,NEUTRAL,"This growth is certainly one of the most significant increases the state of Serbia has ever experienced in its history, while at the same time being the second-highest growth of the Gross Domestic Product (GDP) in Europe at this moment."
RepacDesanka,"Repac, Desanka",Srpska napredna stranka,F,1949,NEUTRAL,"The area of social security is also regulated by international bilateral social security agreements that the Republic of Serbia has concluded with other countries, as well as by conventions and acts of international organizations such as the International Labour Organization and the Council of Europe. The Republic of Serbia is an economically stable country and one of the fastest-growing economies in Europe."
StojkovićDušica,"Stojković, Dušica",Srpska napredna stranka,F,1979,FOR,"Today, Serbia is among the three fastest-growing economies in Europe. I can confirm this as a member of the Committee for European Integration. Many EU member states face numerous challenges and difficulties every day. This is a modern law, a European law that will bring us closer to all those missing standards."
JovanovićVera,"Jovanović, Vera",Srpska napredna stranka,F,1947,NEUTRAL,"Dear Chairperson, Minister and associates, one of the laws that propels our country forward, ensuring that Serbia remains among the fastest-growing economies in Europe, is the Law on the Central Register of Mandatory Insurance. Thanks to the steps taken, the economic growth rate in 2018 was 4.9%, placing us among the fastest-growing economies in Europe."
ŽarićKovačevićJelena,"Žarić Kovačević, Jelena",Srpska napredna stranka,F,1981,FOR,"Honorable Minister and associates, ladies and gentlemen, members of parliament, the Draft Law on the Central Register of Mandatory Social Insurance is also part of the legislation that will align with EU regulations, and Serbia is advancing in the EU accession process and continuing with reforms. For example, on December 10th, we are opening two new chapters, which is significant for the accession process itself but also means that Serbia has made good progress on the path to EU accession, as certain advancements must be achieved in chapters already opened."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,NEUTRAL,"Meanwhile, Zorana Mihajlović traveled to London to visit, imagine, the Minister for European Integration, who still exists, even though Britain is leaving the European Union."
PaunovićVera,"Paunović, Vera",Partija ujedinjenih penzionera Srbije,F,1947,FOR,"The hospitality industry will, in the future, be treated in a separate legal text, done to meet the requirements for aligning the regulations in this area with those of the EU."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,AGAINST,"I am glad to hear, Mr. Minister, that this is the first law that is not strictly related to the EU but leans more towards cooperation with the Russian Federation."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,AGAINST,"These proposals are aimed at opening Chapter 12, and opening the chapters is intended for entry into the EU. Now, when an ordinary citizen of Serbia listens to and watches this, they might think that it is very beneficial to enter the EU as soon as possible, especially when it comes to agriculture, because, my goodness, if we adopt all these standards, we will export food surplus to the EU, or, as some overconfidently claim, that exports to the EU are increasing. The essence is to adopt ISO standards, European standards, to open this market for European products. What is needed for agriculture, all the materials and resources, are produced in Russia, produced, truth be told, according to their standards, according to GOST, not ISO standards. However, you see that even developed Europe accepts Russian products because they are cheaper, of the same quality, and yet we are simply trying, driven by inertia and emotions, to enter the EU at any cost."
PerićSreto,"Perić, Sreto",Srpska radikalna stranka,M,1959,AGAINST,"We have a very serious attitude toward ecology and environmental protection, but a lot of paper could be saved if we did not have to state at the end or in the appendix of legislative proposals whether we have harmonized them with EU regulations or not. Sometimes, a legislative proposal has close to 1,000 pages, of which only ten to twenty are directly related to the bill itself, and all the rest are references to EU regulations."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"I am talking primarily about these four legislative proposals, and in each one, you emphasized the EU, EU, EU. You have that agreement, or rather, we have the Agreement with the Russian Federation, use it, Minister, to the maximum benefit of Serbia, for the benefit of all Serbian citizens, and insist in the government, insist with the President of the country, you members of parliament as well, to stop this path toward the EU; they are destroying our state, destroying our people, and we will lose part of the state if we remain on this crooked path. Ensure that your policy quickly turns toward a policy directed at the Russian Federation, at the CSTO, so that this country and its people can finally begin to live normally, to breathe freely, to be free from fear, to be free from wanted lists, to be free from encirclements around parts of their state."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"That is actually our second principled objection: aligning legislative proposals, and then laws, with EU regulations. In this sense, even if we were to accept your position that the European path is good for Serbia, this way of passing laws would not be a good European path. Serbia must renounce its path to the EU. You should know, and I assume most of you do know, that the only way to preserve Serbs in Kosovo and Metohija, to keep Kosovo and Metohija within the Republic of Serbia, to preserve our constitutional order, sovereignty, and territorial integrity..."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"Today, they say that the definition of terms is used in the food safety law again for harmonization with EU regulations and changes in regulations governing food safety. So, the EU—we have to repeat this again and always— the EU is a phantom organization that Serbia must not go to. The European Union is stealing Kosovo and Metohija from us. Because of the EU, Serbs in Kosovo and Metohija are under some sort of siege by the Albanian police. The European Union is taking Trepča from us, leaving so many people without jobs, seizing the property of the Republic of Serbia. The European Union, when it comes to food, food safety, etc., is poisoning the citizens of Serbia."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"You say this law is being passed because of the market, and then you mention the Eurasian market, the EU market, the Turkish market, etc. Yes, for the market, but not for the market under some strict EU regulations and the EU market. Why does it have to be with Germany as an EU member? From everything you've said in response to my discussion, it's clear to you, too, that we don't need the EU in this endeavor, just as we don't need the EU at all. The European Union is evil."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"When we say something, we say it from experience, and we propose to you and the parliamentary majority to adopt our amendments so that there will be no more such experiences in the future and that we work in the interest of the state and the citizens of Serbia, not the EU. This harmonization of regulations is killing us because even this legislative proposal we are now discussing is a consequence, as you wrote, of the need for harmonization with the EU. But I ask you, what is the EU? If it is something, it is a graveyard of small nations, and we must never go there. As you can see, they are taking Kosovo and Metohija from us, taking Trepča from us, making some sort of encirclement around Kosovo and Metohija. If there is still anyone in Serbia, unfortunately still in power, who thinks we should harmonize anything with the EU, then we are in serious trouble."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,NEUTRAL,"Ladies and gentlemen, members of parliament, Serbia is not in the EU. Croatia, which is an EU member and whose unfortunate representatives are here trying to incite a revolution, members of political parties from Croatia and Bosnia and Herzegovina come here, demand a revolution in Belgrade, but not in Zagreb. Here, they are against Brussels, but in Zagreb, they are willing to receive EU support funds for agriculture, which they call 'support.'"
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,AGAINST,"My amendment aligns with the SRS's stance towards the EU. We repeatedly warn you that not everything that comes from the EU is good and that much of what you propose and pass here brings harm to Serbia and the Serbian people. This was even confirmed by the President of the country and the President of your ruling party. I believe he said it in your town of Sremska Mitrovica, Mr. Minister, when he finally admitted to the citizens that the EU is a deception and an illusion. If you are so keen on the EU, then let's do what the Bulgarians and Romanians did before—adopt all those European laws without translating them into English, vote on them, and be done with it."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,AGAINST,"This is yet another law being enacted at the behest of the EU, and the SRS constantly warns you that not everything coming from the EU is good for Serbia. As a rule, it is not good for Serbia, but you persistently push for these European laws. However, we know that today large quantities of food are imported precisely from those EU countries, even though the state of Serbia has historically been known as a self-sufficient country in food production and was an exporter of food."
ŠarovićNemanja,"Šarović, Nemanja",Srpska radikalna stranka,M,1974,AGAINST,"In this way, Mr. Marinković, there is a display of disrespect both towards the National Assembly and the citizens of Serbia, especially as you try to cram the EU into every law in every possible way, as if the EU hasn't already caused us enough harm. And as if, just a few days ago, high representatives from the EU, specifically from France, did not clearly and openly state that Serbia has no chance of entering the EU because the EU is facing problems and restructuring. How long will this last? Even if, God forbid, we fulfilled all the conditions—again, God forbid, because all these conditions are detrimental to Serbia—you still wouldn't be admitted into the EU because they do not want you there. So, you are the Government of the Republic of Serbia; your job is, first and foremost, to care for the citizens of Serbia, and if you do this properly, Serbia will be a happy and prosperous country, and we won't need that mantra that we'll live better when we join the EU, which I am fully convinced will never happen."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,NEUTRAL,"Ladies and gentlemen, members of parliament, Serbia is perhaps the country with the highest number of mineral and thermal waters in Europe, with central and southern Serbia leading the way, but the whole country literally lies on this wealth."
NikolićRužica,"Nikolić, Ružica",Srpska radikalna stranka,F,1976,AGAINST,"Ladies and gentlemen, members of parliament, the proposed Law on Hospitality is yet another law that is completely aligned with EU legislation. We have pointed out to you yesterday and in previous sessions the disastrous effects of copying EU laws and unconditionally accepting everything the EU demands from us. We should be enacting laws that are in the interest of the citizens of Serbia and that are applicable, rather than aligning our laws with European laws just because the EU demands it. Everything that the EU has imposed on us has been disastrous for the citizens of Serbia. That is why we continually tell you to abandon the disastrous path towards the EU, which we will never enter and in which we have no desire to be."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,AGAINST,"Therefore, do not enact laws just because the EU demands them."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,AGAINST,"However, instead of solving these problems, we are enacting laws according to European standards and looking to adapt to them rather than tailoring the laws to our own circumstances."
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,AGAINST,All your laws are enacted according to EU directives. You shouldn't always pass laws based on EU mandates and regulations.
BajatovićDušan,"Bajatović, Dušan",Socijalistička partija Srbije,M,1967,FOR,"And we are firmly convinced that Vojvodina is not only Serbia's bridge towards European integration but also a stabilizing factor for the state and the region. In the desire for the Republic of Serbia to embrace EU values, including common economic and foreign policy, and to become part of the European family as a state with a peaceful foreign policy."
MijatovićMilorad,"Mijatović, Milorad",Socijaldemokratska partija Srbije,M,1947,FOR,"Second, regardless of what we are discussing here, we have a very significant fact: we are raising many issues that are crucial for Serbia, which aims to join the EU. This very fact suggests, and it is good that the majority of parliamentary groups do not dispute the issue of autonomy, but since we advocate for EU membership, there will certainly be many questions regarding all the chapters we are opening, particularly about the level of autonomy. In the EU, different levels of autonomy exist. My view, which aligns with the stance on European integration, is that money should be earned before it is spent. If this ruling coalition, which includes the Social Democratic Party, is interested in European integration and genuinely wants to be a part of the EU, then we will know how to solve all problems."
JevđićMarija,"Jevđić, Marija",Jedinstvena Srbija,F,1981,FOR,"When we talk about prevention and the fight against corruption, the JS believes it is one of the priorities in the reform process being implemented in Serbia on its path to EU membership. There are criticisms related to the fight against corruption that somewhat confuse citizens, but it can be clearly stated that the Republic of Serbia has been positively evaluated by the Anti-Corruption Body of the Council of Europe for adopting systemic anti-corruption laws and measures implemented in the state. This cooperation was reflected through a twinning project that lasted two years and was funded by the EU. Serbia has a European standard and demonstrates that it leads the region in combating corruption. When we speak of specific measures being implemented, we must mention the Whistleblower Protection Act, which was created following the highest standards of the Council of Europe, due to which many countries, primarily from Central Europe, are seeking assistance from Serbia in drafting similar laws."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"We are discussing the path to the EU, which we in the SRS believe is not good for Serbia, is not good for our people, and we repeat this stance. I think it is clear to everyone that we are a political party absolutely against Serbia's entry into the EU."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,AGAINST,"Perhaps those of us who are not for joining the EU are not on the same level of understanding, so please explain it to us."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,AGAINST,"That's the one who is probably Islamizing Europe, but that's Europe's problem. Europe will become, as I see it, multi-ethnic and multi-confessional; I even think the native Europeans will become a minority. We do not want to defend Europe from their problem. They created a Europe without borders in Syria, Libya, Iraq, etc., so now they should welcome the populations whose countries they have destroyed."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,FOR,"At that time, the country was 37th, if I am not mistaken, or 35th—I don't know how many states are ranked in Europe. Meanwhile, we have overtaken 14 EU countries. As for the EU, I advocated for it; my party, in its 1990 program—albeit a small party—highlighted the goal of Yugoslavia joining the European Community. Today, I advocate, and I hope to see, Serbia entering the EU, primarily because of the Common Agricultural Policy. For farmers to understand, if we were EU members, today we would have subsidies of 500 euros per hectare on average, not 100."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,AGAINST,"Ladies and gentlemen, members of parliament, speaking in the general debate on this Draft Law on the Dual Model of Higher Education Studies, I stated that it is a law for Serbia's European future, if and when it happens, but until then, this is a law on credit, on account. This is a law based on European experiences. Therefore, I want to underline that the SRS's principled stance towards the EU and this model of studying is negative because, above all, transplanting foreign experiences is neither appropriate nor applicable in our society and educational context. For something like this, there needs to be a state with a strong and developed economy, which is certainly not the case with Serbia."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,AGAINST,"Believing that the Germans, the French, and the others from the EU will bring us something good are mere delusions."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,AGAINST,"That aged old lady named Europe is very demanding, wants to strip us of our identity, take away our language, and impose her meaningful and meaningless standards, such as having car headlights on in broad daylight. This may work in northern Europe, but not in the south or southeast. Then there is European time calculation, pride parades (under quotation marks), non-governmental organizations, and similar nonsense. Now someone in Europe has come up with the idea to link this term to modern information technologies."
DespotovićZoran,"Despotović, Zoran",Srpska radikalna stranka,M,1965,AGAINST,"And with this draft law, we have a similar situation as with previous laws in this area: Europe, which is very demanding and constantly imposes something on us, promises that by fulfilling these demands, we shorten our path to the EU."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,AGAINST,"So, we have arrived at the crucial question, in addition to your desire to join the EU, which is falling apart and placing conditions upon us. First of all, most EU member states have recognized the fake Albanian state of Kosovo. The resolutions adopted in the European Parliament are aimed at constantly tightening the noose around Serbia's neck, and we simply cannot understand such a policy, nor do we believe that the majority of Serbian citizens can accept it. We cannot be an experiment for large EU corporations regarding GMOs."
NikolićRužica,"Nikolić, Ružica",Srpska radikalna stranka,F,1976,AGAINST,"The provisions of this article fully meet the criteria set by the EU directive, and it is evident—especially when it comes to this Draft Law—that it is a clear example of how we unconditionally accept everything the EU demands of us. Certain legal norms either begin or cease to apply upon Serbia's accession to the EU. I don't know what else is needed for you to accept the fact that we will never enter the European Union, something that we in the Serbian Radical Party desire and have been advocating for years, and that we should stop harmonizing our legislation with European standards. Because of this alignment, you should propose a new law that is entirely in the interest of Serbian citizens and can be applied immediately, rather than having provisions that only take effect or expire upon Serbia's entry into the European Union."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,AGAINST,"These and many other issues have been inherited from the EU, and we constantly warn that everything that comes from the EU is not good, because we know that the West is the only civilization in the history of humanity that has had a destructive, devastating effect on all other civilizations it has come into contact with. Many things imposed on us by the EU already have their roots back in the times of Nazism, which is particularly visible in our education. We had a fairly solid education system, but under the pressure of the EU or whoever else, we agreed to something that is certainly not good."
