Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,PROTIV,"Ovde ste stvarno bili izdašni i ovo ste opet radili da biste udovoljili EU, a ne da biste uskladili sa interesima našeg naroda i države."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,PROTIV,"Od vas to traži EU, a vi se priklanjate EU iako ste svesni da njene namere nisu čiste."
IvkovićVesna,"Ivković, Vesna",Socijalistička partija Srbije,F,1960,ZA,"Razlog za donošenje ovog zakon je obavezujuća odredba evropskih propisa koji nas obavezuju da raspoloživim instrumentima ugradimo odredbe tih propisa u pravni sistem Republike Srbije. Prema Nacionalnom programu za integraciju u EU, koji je donela Vlada Republike Srbije 2008. godine, u okviru policijske saradnje i borbe protiv organizovanog kriminala, pored ostalog, predviđano je formiranje i nacionalne DNK baze podataka, kao prioritet i omogućavanje uslova za poštovanje standarda Interpola i Europola. Ministarstvo unutrašnjih poslova Republike Srbije je punopravni član evropske mreže naučnih forenzičkih instituta od 2009. godine, a uspešno je završena i akreditacija DNK laboratorije. U isto vreme, MUP Republike Srbije već vodi određene evidencije na osnovu Zakona o policiji i vlasnik je prestižnih GEDNAP sertifikata za koje apliciraju svi prestižni forenzički centri u svetu, tako da ova referentna laboratorija u MUP-u ima jednake tehničke kapacitete evropskim i svetskim standardima i ima potrebne minimalne kapacitete za sprovođenje ovog zakona, što zavređuje sve pohvale. S druge strane, međunarodna zajednica EU, Interpol i Europol insistiraju na ujednačenoj praksi, kako bi se efikasno mogli razmenjivati podaci u skladu sa zakonima i međunarodnim sporazumima, što je od velikog značaja u borbi protiv terorizma i organizovanog kriminala."
MandićMomčilo,"Mandić, Momčilo",Srpska radikalna stranka,M,1954,PROTIV,"Smatram da bezglavo jurišanje u evropske standarde poništava specifičnost naše policije koja je, po mom mišljenju, u ovih nekoliko desetina godina bila jedna od najboljih policija u Evropi. S obzirom na to da pred vama stoji na desetine podzakonskih akata koje morate doneti da bi se otvorilo Poglavlje 23 i 24, posle toga ćemo gledati našu policiju, govorim o uniformisanoj policiji, da će nositi brade, da će alke nositi na licima i sve one stvari koje gledamo sada momentalno u Evropskoj uniji. Smatram da ćemo time izgubiti tu specifičnost naše policije koja je, ponavljam, sigurno jedna od najboljih policija u Evropi."
MarinkovićVladimir,"Marinković, Vladimir",Socijaldemokratska partija Srbije,M,1976,ZA,"Poštovani ministre sa saradnicima, dame i gospodo narodni poslanici, Srbija ne bi imala ovakvu političku stabilnost, ne bi imala privredni rast i ne bi imala ovakav liderski potencijal da ona nije ovako bezbedna i da, naravno, u velikom delu MUP na čelu sa ministrom Nebojšom Stefanovićem ne vodi računa i ne suočava se sa najvećim izazovima koji su vezani za politiku bezbednosti, kako na globalnom, tako na nivou Evrope, regionalnom, ali i na samom domaćem terenu. Isto tako, za nas iz SDPS je jako značajno i ovaj set zakona koji danas imamo na dnevnom redu je važan zbog našeg priključivanja EU, zbog dinamike naših evrointegracija, zbog poglavlja 24 i to je jedan jako veliki doprinos MUP i Vlade Republike Srbije u ostvarivanju strateškog cilja naše zemlje, a to je punopravno članstvo Srbije u EU, to je modernizacija naše zemlje, to je bolji život građana naše zemlje, a preduslov za sve to je bezbednost naše zemlje i bezbednost naših građana. Tretirani su humano, tretirani su kao ljudi i zato je naša zemlja dobila pohvale i od SAD i od EU, od naših partnera širom sveta zato što smo pokazali da je Srbija zemlja koja je spremna i koja zna da upravlja krizama, da je Srbija spremna i da ima kapacitete da obezbedi stabilnost i da obezbedi miran prolaz i sve ono što je potrebno u skladu sa civilizacijskim normama i svim poveljama UN, Saveta Evrope i svih relevantnih institucija za sve one ljude koji prolaze kroz Srbiju i koji su pogođeni ratom na teritoriji Levanta, odnosno Sirije i Iraka i koji su pogođeni terorističkim aktivnostima u tim zemljama."
MiladinovićStefana,"Miladinović, Stefana",Socijalistička partija Srbije,F,1981,NEUTRALNO,"Ovaj zakon je još 2009. godine kada je usvojen po ugledu, naravno na najrazvijenije zemlje u Evropi, ali i u svetu, uveo jedan potpuno novi koncept upravljanja bezbednošću saobraćaja. Trend stradanja i smanjenja broja saobraćajnih nezgoda, činjenica je da se iz godine u godinu smanjuje, ali svakako naša statistika u odnosu na države Evrope nije na zavidnom nivou. Prema zvaničnoj statistici u Srbiji kao i u Evropi, česti izazivački saobraćajnih nesreća jesu mladi vozači, obično su to vozači uzrasti od 18 do 25 godina sa prosekom tri godine iskustva u vožnji."
ObradovićMarija,"Obradović, Marija",Srpska napredna stranka,F,1974,ZA,"Ono što jeste vrlo važno, je da smo mi ovim predlozima zakona stvorili jedan ozbiljan, normativni okvir u kojem smo svakako pokazali da smo mi ispunili, preuzeli one svoje obaveze u pogledu evropskih integracija i u pogledu harmonizacije, dakle, domaćeg nacionalnog zakonodavstva sa onim obavezujućim evropskim direktivama. Nije mala stvar kada vam povere da vodite ovako veliku evropsku prestonicu, metropolu sa sjajnim investicionim projektima u budućnosti."
VlahovićSonja,"Vlahović, Sonja",Srpska napredna stranka,F,1969,ZA,"Čast mi je da danas govorim o ovim zakonima, zakonima koji imaju za cilj povećanje efikasnosti policije, a koji su predloženi prvenstveno zbog građana Srbije i njihovog boljeg života, naravno i zbog stranaca koji će boraviti na teritoriji naše zemlje, zatim i zbog ispunjavanja određenih kriterijuma zarad pristupanja EU."
ŽivkovićZoran,"Živković, Zoran",Nova stranka,M,1960,ZA,"Konačno imamo i opredeljenje čak i ove Vlade i ove vlasti ka Evro-atlanskim integracijama, odnosno ka približavanju i ulasku u EU, a ja vas pitam kakav će efekat ovaj sporazum, odnosno ugovor imati na naše pridruživanje posebno ako Poglavlje 24 koji se bavi pravdom, slobodama i bezbednošću i Poglavlja 31 koji bavi zajedničkom spoljnom politikom bezbednosti i odbrane zemlje."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Znate, cela Srbija zna, da se već 15 godina pokušavaju nekakve reforme pravosuđa, pa smo imali čuvene reforme Snežane Malović tako su se zvale, i to su za tadašnju vlast, za tadašnju vladajuću koaliciju DS bile najbolje reforme na svetu, dobile su sve pohvale Venecijanske komisije, Evropske komisije. Sada nam Nela Kuburović drži neka javna slušanja i kaže da nije važno šta o tim nekim reformama i o budućim izmenama Ustava, o kojima se sve više govori, zato što im to traže u okviru otvaranja nekog poglavlja u EU, kaže u jednoj izjavi da nije važno šta o tim predlozima kažu pravnici, već je važno da se vodi javna rasprava. Mi iz SRS kažemo da je to i te kako važno i da ovo što pokušavate da udovoljite EU će biti pogubno za i ovako lošu pravosudnu vlast u Srbiji. "
StevanovićAleksandar,"Stevanović, Aleksandar",Dosta je bilo,M,1976,ZA,"Kažem, to isto izlaganje je bilo pre 14 meseci i bilo bi dobro o tome razmisliti, jer nama sleduje reforma sudstva u nekom skorijem periodu i to je jedan od zahteva naših evropskih integracija i to je nešto što ćemo morati uraditi. Neke stvari o kojima se govori, kada je reč o promeni Ustava nećemo morati uraditi da bismo postali članica EU, ali način izbora sudija hoćemo i moramo promeniti. "
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRALNO,"Po prvi put biramo sastav, odnosno predsednika i Savet Agencije za energetiku po novom Zakonu o energetici, koji je usvojen 29. decembra 2015. godine, koji podrazumeva treći paket direktiva EU, po kojem se obezbedila potpuna nezavisnost rada ove Agencije, ali sam način izbora je vrlo kompleksan, jer smo i mi ovde u Skupštini učestvovali vrlo aktivno u izboru ovog organa, pre svega na jedan način što je na zahtev ministra energetike, nakon isteka mandata prethodnog saziva Agencije za energetiku, Skupština Srbije dala svoja dva predstavnika poslanika iz Odbora za privredu, trgovinu, turizam i energetiku kao članove Komisije koju je imenovala Vlada."
BogatinovićŽarko,"Bogatinović, Žarko",Srpska napredna stranka,M,1964,NEUTRALNO,"Postrojenje za prečišćavanje otpadnih voda je izgrađeno 2016. godine, a finansirala je EU sa 10,4 miliona evra i lokalna samouprava obezbedila komunalni uslov. Postrojenja na oko šest hektara, koje sa proizvodnim pogonima linije vode, pomoćnim objektima, osvetljenjem i saobraćajnicama, samo je prva faza upravljanjem otpadnih voda u Leskovcu, koji je sa 24,2 miliona evra finansirala EU, Vlada Holandije i Srbije."
FilipovićSrbislav,"Filipović, Srbislav",Srpska napredna stranka,M,1984,ZA,"To su civilizacijske, evropske vrednosti za koje se mi kao društvo i kao SNS zalažemo."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,ZA,"Evo, zahvaljujući i ostalim govornicima, dobila sam samo priliku da radi građana Srbije naglasim da Dveri ama baš ništa nemaju protiv EU ili bilo koje države članice. Naprotiv, Srbija treba da sarađuje sa EU i da gradi bilateralne odnose sa svim državama Evrope, ali na ravnopravnim osnovama. Dakle, da se ne pravimo da ne znamo šta se krije iza tih 115 uslova koje moramo da ispunimo, da bismo možda jednom, do 2025. godine, dobili signal da ćemo možda ući i postati član te Evropske unije."
JovanovićJovan,"Jovanović, Jovan",Dosta je bilo,M,1970,NEUTRALNO,"Očigledno je da na osnovu izjava koje su date poslednjih dana, kako norveškog ambasadora, da EU gubi poverenje u Vladu Srbije i da bi bilo pametnije, mudrije da više sledi spoljnu politiku EU, jer se mi ovde suočavamo sa apsurdom da se Srbija formalno približava sve više EU, a da je usklađenost sa spoljnom politikom EU sve manja u odnosu, recimo, na 2014. godinu. Zatim, izjava komandanta NATO-a za Evropu da je Srbija glavni problem na Balkanu, a sutra imamo i posetu novog američkog državnog sekretara, pomoćnika državnog sekretara za Evropu i Aziju, tako da je očigledno da postoje određena očekivanja od Vlade Srbije i kako će se postaviti Vlada."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,ZA,"I kada posmatramo odnose sa zemljama EU možemo samo da konstatujemo da sa tim zemljama mi danas sarađujemo bolje nego ikada, a naravno to ima veze i sa uspešnim evropskim integracijama Srbije. Dakle, ne bi bilo loše primetiti da upravo, recimo, u tim evropskim zemljama te subvencije takođe postoje. Neobično bar utoliko što dolazi do onih koji su se nedavno izjasnili da su izvršili drastičnu promenu u svom političkom stavu i sada, kako sami kažu, nisu protiv EU."
TepićMarinika,"Tepić, Marinika",Stranka slobode i pravde,F,1974,NEUTRALNO,"Međutim, to igranje sa pravom čini Republiku Srbiju jedinom državom u Evropi u kojoj je danas da osuđeni ratni zločinci za ratne zločine tokom rata budu predavači na Vojnoj akademiji i to danas čine Republiku Srbiju jedinom državom u Evropi gde osuđeni ratni zločinci mogu da budu promoteri politike vladajuće stranke. Upravo ovo čini Republiku Srbiju jedinom državom u Evropi gde ministar vojni može da bude Aleksandar Vulin, najprepoznatljiviji huškač i u ratu i za rat, a evo kako vidimo, huškač i u miru. Još jednom vas pozivam i uvek ću to činiti, dokle god se ovaj predlog ne nađe na dnevnom redu, da što pre pogledate istini u oči i da smognete konačno snage i zapravo, a ne samo falš pred evropskim zvaničnicima, da se suočimo sa prošlošću, da se suočimo sa ratnim zločinima i genocidom koji je počinjen u naše ime i da otvorimo raspravu na ovu temu."
VujićObradovićJelena,"Vujić Obradović, Jelena",Jedinstvena Srbija,F,1979,ZA,"Građani Srbije jako dobro znaju da načelni program JS i da se naš predsednik, uvaženi, Dragan Marković Palma bori za socijalnu pravdu, da se dugi niz godina borimo za bolji položaj đaka, učenika i uopšte građana Srbije, da smo se izborili za formiranje proevropske Vlade, pa samim tim sve ove zakone koji se usaglašavaju sa programima EU podržaće, naravno, JS."
KomlenskiĐorđe,"Komlenski, Đorđe",Pokret socijalista,M,1965,NEUTRALNO,"Obzirom da u članu 1. stoji između ostalog da je predmet definisanja ovog zakona i povezivanje sa evropskim okvirom kvalifikacija, što meni baš i nije lično od nekog velikog značaja, ali razumem interese građana Srbije i tendencije koje idu, zbog toga sam i smatrao da i pitanje socijalne ravnopravnosti nešto što treba da bude jedan od ključnih elemenata u daljem radu, kada je u pitanju NOKS. Ovo možda ne izgleda na prvi pogled da ima direktnu vezu, ali je povezano time jer kvalifikacija stečena u drugim državama nisu samo države EU, to su i bivše države SFRJ, gde mnogi naši danas sugrađani i oni koji žive u Republici Srbiji imaju ozbiljnih problema da neke svoje diplome na pravi način kvalifikuju i sebi obezbede odgovarajuću egzistenciju, a to jeste jedno od ključnih pitanja socijalne ravnopravnosti."
PerićSreto,"Perić, Sreto",Srpska radikalna stranka,M,1959,PROTIV,"Obezbeđivanje kvaliteta u pomenutom ginoksu poslovanja sa EU itd. Gospodine ministre, vrlo često pominjete potrebu saradnje sa EU, to je vaš put, to je tumarajući put koji mi, naravno, nikada nismo podržavali i ne vidimo ni sada značaj u tome. Ako kažete da treba da uskladimo naš zakon sa potrebama ili sa nekim drugim zemljama članicama kontinenta Evrope i to bi mogli da prihvatimo, ali ima jedna stvar koja se kod nas primećuje, možda niste vi, ali vi retko, ne mogu sa sigurnošću ni da tvrdim, ali pominjete saradnju sa Ruskom Federacijom."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Naše pitanje je da li vi nama otkrivate ono o čemu ćemo mi govoriti u toku rasprave dalje po amandmanima, jer zaista je neprimereno ovakvo obrazloženje, ukoliko ne pokušavate da nam kažete ono što je istina, a to je da ovo nije nikakav nacionalni okvir, da je ovo predlog zakona koji ste vi dobili kao nalog iz EU i da, vidi se dalje po terminologiji, a objasnićemo mi javnosti Srbije u toku dana koji su sve tu termini korišćeni i gde se to još u ovom delu sveta ovakav zakon koristi. Javna rasprava koja je vođena o ovom predloga zakona, odnosno nacrtu, svojevremeno, najbolje govori o tome i vi znate, ministre, koji sve ugledni stručnjaci iz ove oblasti nisu uopšte želeli da učestvuju u javnoj raspravi, da bi ignorišući vam stavili do znanja da ovo što radite po nalogu EU, nije u interesu Srbije i da nam to ne treba."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Vi ste ovde nacionalni okvir kvalifikacija, povezali, tako ste napisali sa okvirom evropskih kvalifikacija, što je apsolutno nespojivo, na stranu to što mi srpski radikali ne želimo nikakve veze sa EU i što smo za potpuno drugačiji koncept i pristup rešavanja svih državnih problema, kroz integracije sa Ruskom Federacijom, ali i vi koji ste spremni da sve date za evro-integracije, trebalo bi da budete svesni činjenice da taj naš okvir, nacionalni okvir kvalifikacija, ne može da bude povezan sa evropskim, iz prostog razloga, što je tamo potpuno drugačiji način obrazovanja, nego što je to kod nas."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,PROTIV,"Tako i deskriptori, kao reči koje u evropskom okviru kvalifikacija stoje sasvim prirodno, jer tamo se zna ko šta radi, odjedanput se pojavljuju ovde. Nemam ton kritike ni za one koji pišu članove zakona, niti za sve nas koji mislimo da smislimo neko bolje rešenje, ali će nam se u godinama pred nama taj projektni jezik Evropske unije, koji ja kritikujem godinama, jer je neslušljiv, jer ne možete da razumete kada počnu da pričaju projektnim jezikom, jer je to ono, neko priča udobno, sigurno, imaćemo problem sa tim jezikom projektnim jezikom Evropske unije, kao što imamo problem, recimo, sa ovom rečju „deskriptori“."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,PROTIV,"Kako sam svojim amandmanom tražio brisanje celog člana, jer je predloženi tekst predviđen kroz više članova ovog zakona, a vi u obrazloženju za neprihvatanje ovog amandmana navodite: „Amandman se ne prihvata iz razloga što formulacija iz Predloga zakona na adekvatan način doprinosi unapređenju obrazovnog sistema Republike Srbije i njegovim povezivanjem sa evropskim okvirom kvalifikacija“. Vlada Republike Srbije kroz ove predloge zakona koje dostavlja Narodnoj skupštini na izglasavanje toliko napadno forsira prilagođavanje i usaglašavanje sa propisima Evropske unije, zapostavljajući sopstvene potrebe i potrebe tržišta rada koje, kako i sami kažete, karakteriše neuređen sistem kvalifikacija i otežana komunikacija sa svetom rada."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Vi znate, a i cela Srbija zna da smo mi protiv ulaska Srbije u EU, ali smo za saradnju sa Ruskom Federacijom, Kinom i ostalim prijateljskim državama koje nam ne traže delove teritorije, koji ne priznaju lažnu državu Kosovo."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Gospodin Mijatović je pominjao neku evropsku zajednicu, a to odavno ne postoji i ne znam na šta je tačno mislio, da li na Savet Evrope, na EU, šta mu je to evropska zajednica, evo ne znam. Uvereni smo da se približava i da je sve bliže vreme kada će građani shvatiti da je jedino naša politika politika protiv EU i u interesu građana Republike Srbije i države Srbije."
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,PROTIV,"Ne shvatljivo je da mi samoubilački hrlimo u EU, a potpuno je jasno da u njoj više nema perspektive ni za dugogodišnje njene članice. Toga su svesni u gotovo svim zemljama EU i mene uopšte ne čudi što u poslednje vreme, po pravilu, pobeđuju partije sa nacionalnim orjentacijama. Dakle, ne donosimo zakone samo zato što to do vas traži EU. Naš Sektor za vanredne situacije može da deluje mnogo bolje i bez ovog evropskog zakona, što je pokazao u mnogim prilikama na terenu sa gospodinom Marićem."
JovanovićČedomir,"Jovanović, Čedomir",Liberalno-demokratska partija,M,1971,NEUTRALNO,"Pri tome, kada vidimo gde dovodimo te što rade i ulažu svoje pare, u zemlju za koje ne znamo da li će sutra biti u Evropi ili će biti na nekoj drugoj strani, u zemlju u kojoj ne znaš da li ćeš izgubiti tržište od dva miliona ljudi sutra ili ćeš ga dobiti, u zemlju u kojoj ne znaš da li će kada dođe neko na vlast poništiti sve ugovore koje si ti prethodno sklopio."
MilojičićRadoslav,"Milojičić, Radoslav",Demokratska stranka,M,1984,PROTIV,"I da imate taj novac u budžetu, da je stanje u državi idealno, podržavam, ja i dalje igram aktivno fudbal i celog života sam igrao fudbal, pored onolikog stadiona Crvene zvezde, Partizana, Obilića, OFK Beograda, vi gradite stadion od 250 miliona evra i to ne našim sredstvima, već sredstvima naše dece, jer se zadužujete kod Evropske investicione banke, zadužujete za stadion."
KovačevićGoran,"Kovačević, Goran",Srpska napredna stranka,M,1970,NEUTRALNO,"Taj rast svakako jeste jedan od najvećih porasta koji država Srbija u svojoj istoriji ima, a istovremeno je drugi rast društvenog bruto proizvoda u Evropi u ovom trenutku."
RepacDesanka,"Repac, Desanka",Srpska napredna stranka,F,1949,NEUTRALNO,"Oblast socijalnog osiguranja je uređena i međunarodnim bilateralnim ugovorima o socijalnom osiguranju koje je Republika Srbija zaključila sa drugim zemljama, kao i konvencijama i aktima međunarodnih organizacija, kao što su Organizacija rada i Savet Evrope. Republika Srbija je ekonomski stabilna zemlja, a među najbrže rastućim ekonomijama u Evropi."
StojkovićDušica,"Stojković, Dušica",Srpska napredna stranka,F,1979,ZA,"Srbija je danas među tri najbrže rastuće ekonomije u Evropi. Ja vam to mogu potvrditi, kao član Odbora za evropske integracije. Mnoge zemlje članice EU se svakoga dana zaista suočavaju sa brojnim izazovima, sa brojnim teškoćama. Reč je o modernom zakonu, o jednom evropskom zakonu koji će nas na korak približiti svim onim standardima koji nedostaju."
JovanovićVera,"Jovanović, Vera",Srpska napredna stranka,F,1947,NEUTRALNO,"Poštovani predsedavajući, ministre sa saradnicima, jedan od zakona koji našu zemlju vodi napred kako bi Srbija i nadalje bila među najbrže rastućim ekonomijama u Evropi, to je i Zakon o Centralnom registru obaveznog osiguranja. Zahvaljujući preduzetim koracima, stopa privrednog rasta u 2018. godini je 4,9%, što nas svrstava u najbrže rastuće ekonomije u Evropi."
ŽarićKovačevićJelena,"Žarić Kovačević, Jelena",Srpska napredna stranka,F,1981,ZA,"Uvaženi ministre sa saradnicima, dame i gospodo narodni poslanici, i Predlog zakona o Centralnom registru obaveznog socijalnog osiguranja je deo zakonodavstva koje će se usklađivati sa propisima EU i u procesu pristupanja EU Srbija napreduje i nastavlja sa reformama. Tako imamo 10. decembra otvaranje dva nova Poglavlja, što je od značaja za sam proces pristupanja, ali što, s druge strane, znači da je Srbija dobro napredovala na putu procesa pristupanja EU, jer je za to potrebno postići određeni napredak u poglavljima koja su već otvorena."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,NEUTRALNO,"U međuvremenu je Zorana Mihajlović putovala u London u posetu, zamislite, ministru za evropske integracije, koji još postoji, iako Britanija napušta Evropsku uniju."
PaunovićVera,"Paunović, Vera",Partija ujedinjenih penzionera Srbije,F,1947,ZA,"Delatnost ugostiteljstva će ubuduće biti tretirana u zasebnom zakonskom tekstu, a to se radi zarad zahteva usklađivanja regulative iz ove oblasti sa regulativama EU."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,PROTIV,"Milo mi je, gospodine ministre, da čujem da je ovo prvi zakon koji se striktno ne odnosi na EU, već se više naslanja na saradnju sa Ruskom Federacijom."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,PROTIV,"Ovi predlozi su sa razlogom da se otvori Poglavlje 12, a otvaranje Poglavlja ima za cilj ulazak u EU. Sada kad ovo sluša i gleda običan građanin Srbije, ima utisak da je jako dobro što pre ući u tu EU, pogotovo kada je u pitanju oblast poljoprivrede, jer, Bože moj, ako usvojimo sve te standarde mi ćemo višak hrane izvoziti u EU, ili kako to neki nadobudni predstavljaju, da je sve veći i veći izvoz u EU. Suština je prihvatanje standarda ISO standarda, evropskih standarda, da se otvori ovo tržište za evropske proizvode. Ono što je potrebno za poljoprivredu, sva sredstva, repromaterijali, to se proizvodi u Rusiji, proizvodi se, istine radi, po njihovom standardu, po GOSTU, a ne po ISO standardima, ali vidite da i ta Evropa razvijena, prihvata ruske proizvode. Zato što su jeftiniji, zato što su istog kvaliteta, a mi jednostavno pokušavamo po inerciji, nošeni emocijama po svaku cenu da uđemo u tu EU."
PerićSreto,"Perić, Sreto",Srpska radikalna stranka,M,1959,PROTIV,"Mi imamo vrlo ozbiljan odnos prema ekologiji, prema zaštiti životne sredine, ali mnogo ovog papira možemo da uštedimo ako ne bude na kraju ili u prilogu zakonskih predloga pisali da li smo iz uskladili sa propisima EU ili nismo. Ponekad, zakonski predlog ima i blizu 1.000 strana, a od toga je deset do dvadeset maksimalno vezanih za sam predlog zakona, a sve ostalo je pozivanje na propise EU."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Govorim prvo o ova četiri predloga zakona i vi ste u svakom naglašavali EU, EU, EU. Vi imate onaj sporazum, odnosno mi imamo Sporazum, o kojem smo govorili, o Ruskoj Federaciji, koristite ga, ministre, maksimalno za dobrobit Srbije, za dobrobit svih građana Srbije i insistirajte u Vladi, insistirajte kod predsednika države, vi narodni poslanici takođe, prekidajte ovaj put ka EU, uništiše nam državu, uništavaju nam narod, ostaćemo bez dela države ako ostanemo na ovom nakaradnom putu i gledajte što pre da se ova vaša politika zaokrene ka politici ka Ruskoj Federaciji, kao ODKB i da konačno ova država i ovaj narod počne normalno da živi, da prodiše, da se oslobodimo straha, da se oslobodimo poternica, da se oslobodimo prstenova oko delova svoje države."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"To je, zapravo, ta naša druga principijelna primedba, usklađivanje predloga zakona, a onda i zakona sa propisima EU. U tom smislu, čak i kada bismo prihvatali taj vaš stav da je evropski put za Srbiju dobar, ovakav način donošenja zakona ne bi bio dobar. evropski put. Srbija mora da se odrekne puta u EU. Treba da znate, a pretpostavljam da većina vas zna, da je jedini način da se sačuvaju Srbi na Kosovu i Metohiji, da se sačuva Kosovo i Metohija u sastavu Republike Srbije, da sačuvamo svoj ustavni poredak, suverenitet i teritorijalni integritet, ta dva izraza koja, nažalost, sve ređe čujemo od predstavnika vlasti, jeste da se odreknemo evropskog puta, da zamolimo Rusku Federaciju, da zamolimo Vladimira Vladimiroviča Putina, da uđemo u savez sa Rusijom, da uđemo u ODKB i da na taj način sačuvamo svoju državu, da vratimo dostojanstvo i državi i narodu. Dajte bar jedanput predložite zakon gde se nećete pozivati na EU, na usklađivanje sa EU. Sve to lepo zvuči, sve to lepo pričate, ali onda dođe SSP, pa onda jabuke u Srbiji budu skuplje od onih koje uvezete, zato što po SSP uvozite njihov škart bez plaćanja carine i na taj način, između ostalog, ugrožavate sprskog seljaka."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Danas kažu da se definicija pojmova koristi u zakonu o bezbednosti hrane, a radi, opet usaglašavanja sa propisima EU i promenama koje su nastale u propisima koje uređuju oblast bezbednosti hrane. Dakle, EU, to opet moramo da ponovimo i uvek ćemo, EU je fantomska organizacija u koju Srbija ne sme da ide. Evropska unija nam otima KiM. Zbog EU Srbi na KiM se nalaze u nekakvom obruču od strane šiptarske policije. Evropska Unija nam otima Trepču, ostavlja onoliko ljudi bez posla, otima imovinu Republike Srbije. Evropska Unija, kada je u pitanju hrana, bezbednost hrane, itd, truje građane Srbije. "
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Kažete, ovaj zakon se donosi zbog tržišta i onda se rekli i evroazijskog i EU, i Turske itd. Zbog tržišta da, ali ne zbog tržišta po nekakvim strogim propisima EU i tržišta EU. Što mora sa Nemačkom kao članom EU? Sami ste zapravo, kad sve ovo što ste rekli u odgovoru na moju raspravu zapravo navodi na to da je i vama jasno da nama u ovom poslu ne treba EU, kao što nam uopšte ne treba EU. Evropska unija je zlo."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Dakle mi kada nešto kažemo, onda to govorimo i iz iskustva, a vama predlažemo i skupštinskoj većini da usvoji naše amandmane, da više takvih iskustava ne bi bilo, da u budućnosti radimo u interesu države, u interesu građana Srbije, a ne EU, zaista, ubi nas ova harmonizacija propisa, jer i ovaj Predlog zakona o kojem sada govorimo je posledica, kako ste i sami napisali potrebe harmonizacije sa EU, a da vas pitam šta je EU, da je to nešto, da je to grobnica malih naroda, da mi tamo nikada ne smemo da idemo, da nam kao što vidite otimaju KiM, da nam otimaju Trepču, da prave neki prsten oko KiM. ako posle svega ovoga postoji još neko u Srbiji, a još je na žalost vlast, ko misli da mi treba nešto da harmonizujemo sa EU, onda smo mi ljudi u ozbiljnom problemu."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,NEUTRALNO,"Dame i gospodo, narodni poslanici, Srbija nije u EU. Hrvatska koja je članica EU i koja ovde zajedno sa ovim nesrećnicima želi da podigne revoluciju, pripadnici političkih stranaka iz Hrvatske, Bosne i Hercegovine, dolaze ovde, traže revoluciju u Beogradu, ne traže je u Zagrebu. Ovde su protiv Brisela, ali u Zagrebu su voljni da primaju iz fondova EU podršku poljoprivredi, kako oni kažu – potporu."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,PROTIV,"Ovaj moj amandman je u skladu sa stavom SRS prema EU. Mi vas uporno upozoravamo da nije dobro sve ono što dolazi iz EU, da od mnogo toga što vi ovde predlažete i usvajate Srbija i srpski narod imaju štete, a da je tako to je potvrdio i predsednik države i predsednik vaše stranke, vladajuće stranke, i mislim baš u vašem mestu u Sremskoj Mitrovici, gospodine ministre, kada je napokon priznao građanima da je EU jedna obmana i jedna iluzija. Ako vam je baš toliko stalo do te EU, pa dajte da uradimo ono što su radili nekada Bugari, Rumuni, kada su usvojili sve one evropske zakone bez prevođenja na engleski, izglasali to i završili sa time."
